drug_mapped,pt,a,b,c,d,PRR,PRR_L,PRR_H,ROR,ROR_L,ROR_H
Dulaglutide,Pancreatitis necrotising,1,1589,21,24657,1.0822065981611682,0.2069166883209871,5.6601095378384665,1.0822841759511914,0.2066102937128301,5.669315969040761
Dulaglutide,Panic attack,2,1588,64,24614,0.6012258878673157,0.17013297679236622,2.1246472909422525,0.6005982924752277,0.16960969810706567,2.1267552088705255
Dulaglutide,Paraesthesia,9,1581,155,24523,0.9476557242204442,0.49319826134819245,1.8208729471042486,0.947341294489236,0.49109805751994734,1.8274467074390506
Dulaglutide,Paralysis,1,1589,20,24658,1.1349971639251277,0.21643975593284034,5.951857395911165,1.1351245598017476,0.21612855799651196,5.96176543354306
Dulaglutide,Paraplegia,7,1583,4,24674,25.85271317829457,8.042962418844088,83.0990801490306,25.970424165877276,8.06179453667098,83.66163740438041
Dulaglutide,Parkinson's disease,7,1583,28,24650,4.082007343941248,1.8290946302781164,9.109853410622435,4.096604789523541,1.8297661980872513,9.171756926699425
Dulaglutide,Parotid gland enlargement,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Pelvic discomfort,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Penile abscess,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Periorbital swelling,1,1589,7,24671,3.102325581395349,0.5378411317011783,17.894548121558074,3.1043095312991507,0.5373962540366268,17.93227547406378
Dulaglutide,Peripheral swelling,14,1576,332,24346,0.6764469312816925,0.4008066004203044,1.1416489907116767,0.673471022942704,0.39708838140679786,1.142222336338868
Dulaglutide,Peripheral vascular disorder,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Peripheral venous disease,1,1589,33,24645,0.6945505032974661,0.13540650164767845,3.562608853790105,0.6942622527500903,0.13513769709290785,3.5667329395309495
Dulaglutide,Pharyngeal paraesthesia,1,1589,1,24677,15.511627906976745,1.614369983028493,149.0430340343197,15.525322428436615,1.6139604668300815,149.34420108834874
Dulaglutide,Pharyngitis,2,1588,19,24659,1.9886702444841982,0.5335315921562228,7.412512022603595,1.9902262253537042,0.5329069589795826,7.432817983218363
Dulaglutide,Pharyngitis streptococcal,1,1589,25,24653,0.9124487004103967,0.17594704697455565,4.7318931757975,0.9123660788631275,0.17565660276209422,4.738858937101729
Dulaglutide,Photopsia,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Physical deconditioning,1,1589,9,24669,2.4492044063647493,0.4379996147918652,13.695450912684029,2.450572010397179,0.4375902766666009,13.723575450277883
Dulaglutide,Physical disability,1,1589,9,24669,2.4492044063647493,0.4379996147918652,13.695450912684029,2.450572010397179,0.4375902766666009,13.723575450277883
Dulaglutide,Physiotherapy,1,1589,1,24677,15.511627906976745,1.614369983028493,149.0430340343197,15.525322428436615,1.6139604668300815,149.34420108834874
Dulaglutide,Platelet count decreased,3,1587,93,24585,0.5806491729884342,0.1999883543301152,1.6858654756247593,0.5797246199839994,0.19918901139592352,1.687244856833857
Dulaglutide,Platelet count increased,2,1588,17,24661,2.215946843853821,0.5894578992754105,8.330400560959196,2.21786051531094,0.588822942314176,8.353793495279175
Dulaglutide,Pleomorphism,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Pleural effusion,2,1588,63,24615,0.6106940120856986,0.1727480584463816,2.1589080638673845,0.6100813177389653,0.1722238365110481,2.1611364709683256
Dulaglutide,Pleurisy,1,1589,6,24672,3.5796064400715566,0.6068743352832461,21.11406187546436,3.5820407965736685,0.606408124159209,21.159044143922795
Dulaglutide,Pneumonia,20,1570,512,24166,0.6204651162790698,0.400184449388688,0.9619988010710585,0.6155109837631327,0.39466905597965757,0.9599277303173895
Dulaglutide,Pneumonia fungal,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Pneumothorax,3,1587,14,24664,3.744186046511628,1.166523227939429,12.017702532726846,3.750236220472441,1.1658355896083283,12.063683622892674
Dulaglutide,Poliomyelitis,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Pollakiuria,2,1588,122,24556,0.31656383483626005,0.0905908810946738,1.1062113572061378,0.31548823495403827,0.09009778899079661,1.1047199660424696
Dulaglutide,Polycythaemia,1,1589,15,24663,1.5011252813203302,0.2811129094460539,8.015914725010049,1.5015981897330262,0.28077035766049724,8.030752043048517
Dulaglutide,Polyneuropathy,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Polyp,1,1589,18,24660,1.2576995600251415,0.23837969676785264,6.635666563616309,1.2579427492922302,0.23805761446096624,6.64721422198558
Dulaglutide,Poor quality sleep,2,1588,36,24642,1.0624402676011468,0.2952920064032231,3.822586787801635,1.0625385368293514,0.2947270776242083,3.8306223891887363
Dulaglutide,Poor venous access,1,1589,44,24634,0.522863862032924,0.10282509972765332,2.6587537375999375,0.5224135920065316,0.10257430881438764,2.660665855492327
Dulaglutide,Portal vein thrombosis,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Portal venous gas,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Positron emission tomogram abnormal,1,1589,1,24677,15.511627906976745,1.614369983028493,149.0430340343197,15.525322428436615,1.6139604668300815,149.34420108834874
Dulaglutide,Post procedural complication,1,1589,34,24644,0.6744186046511628,0.13161543542770054,3.4558291192941124,0.6741113557722554,0.1313486984062907,3.4596926006489026
Dulaglutide,Post procedural infection,1,1589,20,24658,1.1349971639251277,0.21643975593284034,5.951857395911165,1.1351245598017476,0.21612855799651196,5.96176543354306
Dulaglutide,Post-traumatic stress disorder,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Postmenopausal haemorrhage,2,1588,16,24662,2.3502466525722343,0.6220558690346063,8.8796836472251,2.352371686649307,0.6214155389726654,8.904914996650442
Dulaglutide,Pre-existing condition improved,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Prescribed overdose,1,1589,25,24653,0.9124487004103967,0.17594704697455565,4.7318931757975,0.9123660788631275,0.17565660276209422,4.738858937101729
Dulaglutide,Prescribed underdose,1,1589,26,24652,0.8780166739798156,0.16960032785155962,4.545470457234665,0.8779015591707372,0.16931321456432996,4.551984613708828
Dulaglutide,Presyncope,4,1586,50,24628,1.3822242689385218,0.5277075504843451,3.620459718435105,1.383308422238379,0.526713637030823,3.6329839527653123
Dulaglutide,Procedural pain,2,1588,37,24641,1.034108527131783,0.28773288173599365,3.716573647873392,1.0341622075333123,0.28717026645706356,3.7242416657021122
Dulaglutide,Product administered at inappropriate site,6,1584,69,24609,1.4507277898611344,0.6503424219506625,3.2361584439820468,1.452576783634626,0.6490885730900333,3.250680107199554
Dulaglutide,Product administration error,1,1589,26,24652,0.8780166739798156,0.16960032785155962,4.545470457234665,0.8779015591707372,0.16931321456432996,4.551984613708828
Dulaglutide,Product administration interrupted,3,1587,25,24653,2.1290469676242587,0.6973790140266861,6.499824197716102,2.1315362050331945,0.6965883114377805,6.522427262653164
Dulaglutide,Product after taste,1,1589,6,24672,3.5796064400715566,0.6068743352832461,21.11406187546436,3.5820407965736685,0.606408124159209,21.159044143922795
Dulaglutide,Product availability issue,3,1587,36,24642,1.4874163746416056,0.49731490240794024,4.4487053591994945,1.488490993420343,0.49650799827830483,4.462376125211137
Dulaglutide,Product communication issue,1,1589,29,24649,0.788726842727631,0.15303831618658748,4.064929933498695,0.7885274657311488,0.15275999446574112,4.070277472756988
Dulaglutide,Product dispensing error,4,1586,34,24644,2.0232558139534884,0.7585494943994353,5.396568211989359,2.0261582098959976,0.75765001576326,5.418487436304267
Dulaglutide,Product distribution issue,5,1585,35,24643,2.403209957418932,0.9802769519768687,5.891618779560764,2.408077604701054,0.9794508865067415,5.920498751034468
Dulaglutide,Product dose omission in error,9,1581,91,24587,1.610496886516711,0.8272606573425182,3.135287769893458,1.6141641140993281,0.8259514360420606,3.1545750434573803
Dulaglutide,Product dose omission issue,85,1505,972,23706,1.3637472350092663,1.0996988485344772,1.6911962065559185,1.3844050819659535,1.1031008960533677,1.737445267092263
Dulaglutide,Product label on wrong product,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Product packaging difficult to open,1,1589,5,24673,4.230443974630021,0.6960035272562377,25.713456213411828,4.233492521948011,0.6955137783177535,25.76866122873794
Dulaglutide,Product preparation issue,1,1589,7,24671,3.102325581395349,0.5378411317011783,17.894548121558074,3.1043095312991507,0.5373962540366268,17.93227547406378
Dulaglutide,Product prescribing error,2,1588,30,24648,1.2714449104079297,0.3505453651181196,4.611591882430136,1.2718721136034097,0.34996431145647,4.622353252620777
Dulaglutide,Product prescribing issue,1,1589,30,24648,0.7628669462447579,0.1482135811279826,3.9265361058260506,0.7626431654453664,0.14793784751225533,3.9315469812574237
Dulaglutide,Product quality issue,2,1588,70,24608,0.5500577271977569,0.15596663778902178,1.9399245091071582,0.5493496027520499,0.15544852318550365,1.9413821364111747
Dulaglutide,Product storage error,10,1580,97,24581,1.6704830053667261,0.8856161521964094,3.1509288355890077,1.6749373372593872,0.8843881817396725,3.1721535199928366
Dulaglutide,Product tampering,1,1589,56,24622,0.41181313027371885,0.08144475590278921,2.082271011632205,0.41125806245076235,0.08120608634719907,2.082764993840746
Dulaglutide,Product use complaint,2,1588,30,24648,1.2714449104079297,0.3505453651181196,4.611591882430136,1.2718721136034097,0.34996431145647,4.622353252620777
Dulaglutide,Product use in unapproved indication,7,1583,425,24253,0.27341294783155246,0.13305928048887747,0.561814551884549,0.26997158193874327,0.13091631842402646,0.5567270446640622
Dulaglutide,Product use issue,8,1582,331,24347,0.39773404889683955,0.20171079014577592,0.7842534032886803,0.3944991290962855,0.19931413130711556,0.7808255332278676
Dulaglutide,Productive cough,5,1585,127,24551,0.6691290469676243,0.28540277396642033,1.5687783102923878,0.667981276395768,0.28405507054750995,1.570818590758759
Dulaglutide,Prostate cancer,4,1586,28,24650,2.449204406364749,0.9074039243098602,6.610729867317722,2.4533149766948097,0.9065769427835705,6.6389890265628875
Dulaglutide,Protein total increased,2,1588,10,24668,3.6932447397563677,0.930645909190845,14.65654828870145,3.6974834000329753,0.9299781288423473,14.700758081846269
Dulaglutide,Proteinuria,1,1589,29,24649,0.788726842727631,0.15303831618658748,4.064929933498695,0.7885274657311488,0.15275999446574112,4.070277472756988
Dulaglutide,Pruritus,15,1575,510,24168,0.4709700931599208,0.28486127416733253,0.7786696499881823,0.46576541936999927,0.2802766037591472,0.774011897430205
Dulaglutide,Pruritus genital,1,1589,50,24628,0.46074142297950726,0.09089471265782581,2.3354786284249744,0.4602325284431557,0.09065065621443852,2.3365962154330564
Dulaglutide,Pseudomonas infection,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Pseudostroke,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Psoriasis,11,1579,169,24509,1.052411332921726,0.5804115654567663,1.9082486972678776,1.052792928571362,0.5781197178840423,1.9172031608030702
Dulaglutide,Psoriatic arthropathy,10,1580,87,24591,1.861395348837209,0.9833440875100228,3.5234794093755912,1.8671180006327113,0.9824020622602193,3.5485772701516227
Dulaglutide,Pulmonary arterial pressure increased,1,1589,4,24674,5.170542635658915,0.8152727973943588,32.79210496487937,5.174478347488728,0.8147588239752082,32.862763041943325
Dulaglutide,Pulmonary hypertension,1,1589,35,24643,0.6554208974778906,0.1280308225234441,3.3552588695746497,0.6550957205959886,0.12776604734485464,3.358876728688753
Dulaglutide,Pulmonary mass,1,1589,36,24642,0.6374641605606881,0.12463624916429286,3.2603721527569944,0.6371220380321201,0.12437333800424187,3.2637581161676126
Dulaglutide,Pulmonary oedema,1,1589,57,24621,0.40465116279069774,0.0800575298725882,2.045311213179579,0.4040893362692671,0.07981965500583088,2.0457140747427243
Dulaglutide,Pulmonary thrombosis,1,1589,10,24668,2.215946843853821,0.40075815290011707,12.252827245686898,2.2170943243607604,0.40036346832411973,12.277611800318606
Dulaglutide,Pyelonephritis,1,1589,19,24659,1.193202146690519,0.22688096701826363,6.275234902151374,1.1933844702010792,0.2265645575535016,6.285919161830083
Dulaglutide,Pyrexia,11,1579,371,24307,0.4801715233653635,0.26759839200874636,0.8616071648273502,0.4763867639596666,0.2643244405210856,0.8585825375382166
Dulaglutide,Pyroglutamic acidosis,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Quality of life decreased,2,1588,11,24667,3.372093023255814,0.8596250757779025,13.227873031973319,3.3758262511803587,0.8589598685194859,13.267445076102415
Dulaglutide,Rash,13,1577,505,24173,0.4142571251121386,0.24185757687002196,0.7095455429887126,0.4092444285600079,0.2377922923653133,0.7043163621557224
Dulaglutide,Rash erythematous,1,1589,48,24630,0.4797410692879405,0.09455156350237352,2.4341373641670043,0.4792501045845319,0.09430543496308476,2.435497623590747
Dulaglutide,Rash macular,2,1588,43,24635,0.8914728682170543,0.24942225065000906,3.186258935183386,0.8913020669394607,0.24887175912480403,3.192083253335989
Dulaglutide,Rash maculo-papular,1,1589,31,24647,0.7386489479512736,0.14368367448703084,3.7972460702817714,0.7384023127967765,0.14341038190411742,3.801942148847833
Dulaglutide,Rash papular,1,1589,40,24638,0.5745047372954349,0.112685126290217,2.929008503969271,0.5741032004007782,0.11242882553789374,2.9315834540967205
Dulaglutide,Rash pruritic,1,1589,79,24599,0.2926722246599386,0.058235132485625854,1.4708823940349107,0.2920047244001021,0.05800989043939462,1.469865887112153
Dulaglutide,Rebound eczema,1,1589,5,24673,4.230443974630021,0.6960035272562377,25.713456213411828,4.233492521948011,0.6955137783177535,25.76866122873794
Dulaglutide,Rebound effect,1,1589,14,24664,1.6046511627906979,0.2989731747886446,8.612496275178655,1.6052217678515257,0.2986223548501773,8.6287475874911
Dulaglutide,Rectal haemorrhage,2,1588,83,24595,0.46441999721487254,0.13212893090420574,1.6323899114073344,0.4635770951015815,0.13161971317129337,1.6327624329581953
Dulaglutide,Red blood cell abnormality,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Red blood cell count decreased,2,1588,54,24624,0.7115425645402176,0.2004818695764724,2.5253795878003222,0.7110885868325377,0.19994783633804608,2.5288944735996677
Dulaglutide,Refusal of treatment by patient,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Renal disorder,4,1586,103,24575,0.6744186046511629,0.26279874192309954,1.7307558284762168,0.6734951150330917,0.26172414169046926,1.7331059605112278
Dulaglutide,Renal failure,5,1585,197,24481,0.4319693847512512,0.18540987515104354,1.0064056685781346,0.42999892219441216,0.18400405275197884,1.0048641338220072
Dulaglutide,Renal function test abnormal,2,1588,10,24668,3.6932447397563677,0.930645909190845,14.65654828870145,3.6974834000329753,0.9299781288423473,14.700758081846269
Dulaglutide,Renal impairment,3,1587,223,24455,0.24291139899068728,0.08461226559852306,0.6973687247613761,0.24124222727192657,0.08382627320444483,0.6942669642151524
Dulaglutide,Renal neoplasm,1,1589,4,24674,5.170542635658915,0.8152727973943588,32.79210496487937,5.174478347488728,0.8147588239752082,32.862763041943325
Dulaglutide,Respiration abnormal,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Respiratory disorder,1,1589,34,24644,0.6744186046511628,0.13161543542770054,3.4558291192941124,0.6741113557722554,0.1313486984062907,3.4596926006489026
Dulaglutide,Respiratory failure,1,1589,80,24598,0.28903654485049834,0.05752240734283226,1.4523405420292126,0.2883656136251292,0.05729758205857868,1.4512781191426773
Dulaglutide,Respiratory syncytial virus infection,2,1588,21,24657,1.8036776636019471,0.4872915968566132,6.676193751672383,1.8049425009699072,0.4866765562367838,6.694009378628196
Dulaglutide,Respiratory tract infection,3,1587,71,24607,0.7593104569848756,0.25998117939106674,2.217669646075895,0.758779802874291,0.2591772166387166,2.2214405907928145
Dulaglutide,Restless legs syndrome,1,1589,22,24656,1.034108527131783,0.19819583387657277,5.395574795747857,1.0341407151095732,0.19789387982747172,5.4041439764570125
Dulaglutide,Restlessness,2,1588,22,24656,1.723514211886305,0.4670507142672349,6.360125673364079,1.724652887070262,0.4664401742235091,6.376868342936734
Dulaglutide,Retching,2,1588,36,24642,1.0624402676011468,0.2952920064032231,3.822586787801635,1.0625385368293514,0.2947270776242083,3.8306223891887363
Dulaglutide,Retinal detachment,2,1588,22,24656,1.723514211886305,0.4670507142672349,6.360125673364079,1.724652887070262,0.4664401742235091,6.376868342936734
Dulaglutide,Retinal pigment epithelium change,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Retinal vasculitis,1,1589,1,24677,15.511627906976745,1.614369983028493,149.0430340343197,15.525322428436615,1.6139604668300815,149.34420108834874
Dulaglutide,Retinal vein occlusion,1,1589,3,24675,6.647840531561462,0.9823573972789045,44.98747996959824,6.653170359052712,0.9818242029530032,45.084115561058745
Dulaglutide,Retinopathy,1,1589,14,24664,1.6046511627906979,0.2989731747886446,8.612496275178655,1.6052217678515257,0.2986223548501773,8.6287475874911
Dulaglutide,Rhabdomyolysis,2,1588,67,24611,0.574504737295435,0.1627421189735795,2.028090178845957,0.5738350878420126,0.16222152304285326,2.0298583188105335
Dulaglutide,Rheumatoid arthritis,5,1585,158,24520,0.5382583816301079,0.23037956972958157,1.257585842942311,0.5366566289331451,0.22899933915902926,1.2576470239413429
Dulaglutide,Rhinorrhoea,3,1587,126,24552,0.42917547568710357,0.14856432535854724,1.2398103547855184,0.42791696492483894,0.14777020385840856,1.2391735552178178
Dulaglutide,Rib fracture,5,1585,33,24645,2.5466851787573757,1.0350730711612735,6.265843040845541,2.552050532578357,1.0342965711363237,6.296996531350818
Dulaglutide,Road traffic accident,5,1585,62,24616,1.3650232558139535,0.5717248094909285,3.259065302014833,1.3662894985808893,0.5705675452035512,3.2717370793784837
Dulaglutide,Rotator cuff syndrome,2,1588,19,24659,1.9886702444841982,0.5335315921562228,7.412512022603595,1.9902262253537042,0.5329069589795826,7.432817983218363
Dulaglutide,Rubber sensitivity,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Sacral pain,2,1588,1,24677,25.852713178294575,3.4170281531063376,195.59767983520226,25.891826670863498,3.417852245138561,196.1426768250658
Dulaglutide,Salivary hypersecretion,1,1589,10,24668,2.215946843853821,0.40075815290011707,12.252827245686898,2.2170943243607604,0.40036346832411973,12.277611800318606
Dulaglutide,Salmonellosis,8,1582,4,24674,29.299741602067183,9.35636712312392,91.75301125435935,29.451746533263123,9.383722531349349,92.43723596490933
Dulaglutide,Scar,1,1589,27,24651,0.8460887949260042,0.1636953704784486,4.373161237284874,0.8459435500014298,0.16341137522575058,4.379257495387954
Dulaglutide,Sciatica,1,1589,43,24635,0.5348837209302325,0.10512474604313113,2.7215342313292066,0.5344447939603649,0.10487266554485929,2.7236004378010032
Dulaglutide,Scrotal dermatitis,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Scrotal mass,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Seasonal allergy,6,1584,111,24567,0.9042653039941599,0.41070833629601056,1.9909402068194475,0.903872577251315,0.4091952009311517,1.9965670028578724
Dulaglutide,Seborrhoea,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Seborrhoeic dermatitis,1,1589,1,24677,15.511627906976745,1.614369983028493,149.0430340343197,15.525322428436615,1.6139604668300815,149.34420108834874
Dulaglutide,Seizure,2,1588,97,24581,0.3977340488968396,0.11345461926473634,1.3943228991209755,0.3967861956530512,0.11295255316975128,1.3938532653105509
Dulaglutide,Self-injurious ideation,1,1589,7,24671,3.102325581395349,0.5378411317011783,17.894548121558074,3.1043095312991507,0.5373962540366268,17.93227547406378
Dulaglutide,Sensation of foreign body,1,1589,14,24664,1.6046511627906979,0.2989731747886446,8.612496275178655,1.6052217678515257,0.2986223548501773,8.6287475874911
Dulaglutide,Sensitive skin,1,1589,24,24654,0.9496915045087803,0.18278700138197743,4.9342346387716285,0.9496440287344885,0.18249299103186514,4.941689958676838
Dulaglutide,Sensitivity to weather change,1,1589,7,24671,3.102325581395349,0.5378411317011783,17.894548121558074,3.1043095312991507,0.5373962540366268,17.93227547406378
Dulaglutide,Sepsis,16,1574,169,24509,1.5099814776703024,0.913188960676843,2.496793282758755,1.5153258373918395,0.9117491785894294,2.518469385428741
Dulaglutide,Septic arthritis neisserial,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Septic shock,7,1583,78,24600,1.4820026662716634,0.7018832363417785,3.1291984038308427,1.4842855964876644,0.7005510539254483,3.1448153843976567
Dulaglutide,Shock haemorrhagic,1,1589,8,24670,2.73734610123119,0.482837180817068,15.518820786016649,2.7389856225598135,0.48241120356805506,15.551136012393698
Dulaglutide,Shock hypoglycaemic,2,1588,0,24678,77.55813953488372,3.7248707934744543,1614.8922584510976,77.67862763613472,3.7274985573796977,1618.7717040123925
Dulaglutide,Shoulder fracture,1,1589,10,24668,2.215946843853821,0.40075815290011707,12.252827245686898,2.2170943243607604,0.40036346832411973,12.277611800318606
Dulaglutide,Sinus congestion,1,1589,51,24627,0.45179498758184694,0.08917033737229792,2.289087569018144,0.45127765035716794,0.08892726043296731,2.2900909880766793
Dulaglutide,Sinus disorder,3,1587,78,24600,0.6916012442601096,0.23732854963919844,2.015401357271562,0.6909213099954863,0.23652614568015232,2.01826421866873
Dulaglutide,Sinusitis,18,1572,232,24446,1.2342585646411603,0.7708350290387356,1.9762908365617418,1.2370145477545857,0.7683496004782074,1.9915478454132198
Dulaglutide,Sjogren's syndrome,1,1589,7,24671,3.102325581395349,0.5378411317011783,17.894548121558074,3.1043095312991507,0.5373962540366268,17.93227547406378
Dulaglutide,Skin abrasion,1,1589,13,24665,1.723514211886305,0.31925278424705256,9.304542936344012,1.7241969871727658,0.3188927820538253,9.322428784461668
Dulaglutide,Skin bacterial infection,1,1589,3,24675,6.647840531561462,0.9823573972789045,44.98747996959824,6.653170359052712,0.9818242029530032,45.084115561058745
Dulaglutide,Skin cancer,1,1589,26,24652,0.8780166739798156,0.16960032785155962,4.545470457234665,0.8779015591707372,0.16931321456432996,4.551984613708828
Dulaglutide,Skin discolouration,1,1589,51,24627,0.45179498758184694,0.08917033737229792,2.289087569018144,0.45127765035716794,0.08892726043296731,2.2900909880766793
Dulaglutide,Skin exfoliation,1,1589,134,24544,0.1729921327915622,0.034633193170502403,0.8640923711666915,0.1722116912685596,0.03442189235975242,0.8615699073027661
Dulaglutide,Skin fissures,3,1587,29,24649,1.8403626330311391,0.6083839788474984,5.567100283398981,1.8422154010409715,0.6075839844337457,5.585660041706746
Dulaglutide,Skin haemorrhage,1,1589,59,24619,0.3910494430330272,0.07742016602614872,1.975191668341192,0.3904747806640744,0.07718380476371509,1.9754215900786356
Dulaglutide,Skin hyperpigmentation,1,1589,4,24674,5.170542635658915,0.8152727973943588,32.79210496487937,5.174478347488728,0.8147588239752082,32.862763041943325
Dulaglutide,Skin infection,2,1588,23,24655,1.6501731815932708,0.4484234303671304,6.072545154521124,1.6511964318003738,0.4478171945938343,6.088309447034853
Dulaglutide,Skin irritation,1,1589,15,24663,1.5011252813203302,0.2811129094460539,8.015914725010049,1.5015981897330262,0.28077035766049724,8.030752043048517
Dulaglutide,Skin laceration,3,1587,19,24659,2.784138342277877,0.8933840793455832,8.676476879484843,2.788071875630931,0.8926254733975784,8.708405725972266
Dulaglutide,Skin odour abnormal,1,1589,2,24676,9.306976744186047,1.2301301351182814,70.41516474067284,9.314815979867882,1.2296033426155066,70.56405405847491
Dulaglutide,Skin plaque,6,1584,12,24666,8.066046511627906,3.130555727382385,20.782606026996227,8.095033133480593,3.133281067732183,20.914038675623132
Dulaglutide,Skin swelling,1,1589,6,24672,3.5796064400715566,0.6068743352832461,21.11406187546436,3.5820407965736685,0.606408124159209,21.159044143922795
Dulaglutide,Skin ulcer,2,1588,50,24628,0.7679023716325121,0.2158857372446017,2.731417368673723,0.7675370936527081,0.21534640618358472,2.7356536873460606
Dulaglutide,Skin wound,1,1589,1,24677,15.511627906976745,1.614369983028493,149.0430340343197,15.525322428436615,1.6139604668300815,149.34420108834874
Dulaglutide,Sleep apnoea syndrome,2,1588,46,24632,0.8339584896224056,0.23385339906842284,2.974028879562244,0.833697171538714,0.23330802498924022,2.9791130153525858
Dulaglutide,Sleep disorder,7,1583,122,24556,0.9496915045087801,0.45514137193654913,1.9816127676960238,0.9494532261910132,0.45343989672249063,1.9880505337981451
Dulaglutide,Sleep disorder due to a general medical condition,3,1587,82,24596,0.6580690627202255,0.22607246251525248,1.9155578989646254,0.6573151992364591,0.22527091678606456,1.9179718239331711
Dulaglutide,Sleep-related hypoventilation,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Sluggishness,1,1589,15,24663,1.5011252813203302,0.2811129094460539,8.015914725010049,1.5015981897330262,0.28077035766049724,8.030752043048517
Dulaglutide,Small intestinal obstruction,6,1584,40,24638,2.489520528280218,1.089229795453619,5.689995340374916,2.4956308996489915,1.0885130867046893,5.721725961180403
Dulaglutide,Small intestinal stenosis,1,1589,0,24678,46.53488372093023,1.8963617156630375,1141.9210718264053,46.57785467128028,1.8965885284522441,1143.8941621930912
Dulaglutide,Sneezing,2,1588,66,24612,0.5831439062773213,0.16513334488548795,2.059286182716073,0.5824878532497438,0.16461187824818008,2.061164132225958
Dulaglutide,Social anxiety disorder,1,1589,4,24674,5.170542635658915,0.8152727973943588,32.79210496487937,5.174478347488728,0.8147588239752082,32.862763041943325
Dulaglutide,Soft tissue necrosis,7,1583,1,24677,77.55813953488372,13.446028292529462,447.36370303895177,77.9207451847174,13.489056834998465,450.11616485952464
Dulaglutide,Somnolence,10,1580,214,24464,0.7593104569848756,0.4095225317615339,1.407864831286765,0.7577114438867049,0.4069624334962855,1.4107607605558394
Dulaglutide,Speech disorder,3,1587,40,24638,1.3405110536893483,0.45033336831841286,3.990310315607705,1.3412617867211043,0.4495251207626662,4.0019636221133235
